census_tract,income,crime_rate_property,ownership_rate,non_english_french,move_rate,immigration_rate,unemployment_rate
535003100,20673,0.019744731882816516,0.0017132088401576153,0.6715778653417852,0.23128319342127807,0.609902347096111,0.06595854034606818
535003200,22406,0.07096056561217773,0.07222526970195649,0.275187420003657,0.16822088133113916,0.3391844944231121,0.05942585481806546
535003400,39030,0.11066949838191747,0.22026699029126215,0.345873786407767,0.2287621359223301,0.38349514563106796,0.060072815533980584
535003500,50354,0.36586201919614636,0.21541459190300932,0.4849534531283828,0.24572418272353322,0.46438623078588437,0.04979432777657502
535003600,39823,0.10475397706259712,0.16981132075471697,0.46059933407325193,0.20199778024417314,0.47835738068812433,0.042175360710321866
535003700,34377,0.12013179327698802,0.10550866281652599,0.5486450466459352,0.2576632607729898,0.4875610839626833,0.04109284762327854
535003800,33297,0.10233957219251337,0.17379679144385027,0.6483957219251337,0.20588235294117646,0.5735294117647058,0.0427807486631016
535003900,26420,0.08084577114420206,0.08725602755453502,0.6727898966704937,0.14351320321469574,0.5958668197474167,0.04477611940298507
535004000,51915,0.03319371727748691,0.21675392670157068,0.5895287958115183,0.15602094240837697,0.4952879581151832,0.040837696335078534
535004100,51947,0.04721567472009428,0.21803182086034179,0.5995875073659399,0.16941661756040072,0.5111962286387743,0.03830288744843842
535004200,52653,0.034729899034490384,0.2266195003316383,0.5007738226840592,0.1370771611762105,0.44550077382268405,0.033163829316825114
535004300,52276,0.03291155419222904,0.21600204498977504,0.5086912065439673,0.13675869120654396,0.43839468302658485,0.0434560327198364
535004400,45569,0.029772591262716936,0.20646319569120286,0.4967085577498504,0.14562138440055855,0.45182525433871934,0.03191701575902653
535004500,48160,0.02543741588156124,0.15208613728129206,0.5773889636608345,0.14670255720053835,0.5006729475100942,0.03633916554508748
535004600,45056,0.03394332939787485,0.2243211334120425,0.5430932703659976,0.1756198347107438,0.5342384887839433,0.05460448642266824
535004701,60385,0.03634538152620482,0.25903614457831325,0.30873493975903615,0.125,0.30271084337349397,0.04216867469879518
535004702,29285,0.027724741447971362,0.11336515513126491,0.4677804295942721,0.22911694510739858,0.5644391408114559,0.0477326968973747
535004800,54526,0.040438721983690994,0.20743919885550788,0.34048640915593703,0.17167381974248927,0.36194563662374823,0.05722460658082976
535004900,53985,0.029049379205857265,0.2032982655672448,0.22320159226613592,0.13079328973557008,0.23173158942280353,0.021324992891669035
535005001,74491,0.018253968253911564,0.4064625850340136,0.39625850340136054,0.0977891156462585,0.3707482993197279,0.023809523809523808
535005002,60014,0.03198172472872644,0.2560441652389111,0.3540833809251856,0.12183514182371978,0.34932419569769657,0.035217970683418996
535005100,60843,0.023872015997937757,0.20528683914510687,0.28308961379827524,0.15185601799775028,0.2802774653168354,0.03374578177727784
535005200,52500,0.06246575342465754,0.22876712328767124,0.363013698630137,0.1232876712328767,0.35342465753424657,0.03287671232876712
535005300,44398,0.031144930100867104,0.2238541850999823,0.5901610334454079,0.1539550522031499,0.4981419217837551,0.030083171120155724
535005400,40725,0.07644751082256494,0.11688311688311688,0.5040584415584416,0.22077922077922077,0.49594155844155846,0.04220779220779221
535005500,43356,0.023874529789952675,0.19839825263924282,0.4095376774663269,0.18565708045140153,0.3949763378230797,0.04550418638514744
535005600,56244,0.036545721476510064,0.2139261744966443,0.4897231543624161,0.1572986577181208,0.4173657718120805,0.04194630872483222
535005700,50161,0.050686191284804755,0.19524617996604415,0.30772495755517826,0.23556876061120544,0.32894736842105265,0.042444821731748725
535005800,51057,0.054232804232718895,0.20993343573988735,0.4147465437788018,0.20097286226318484,0.4134664618535586,0.03456221198156682
535005900,65517,0.05269284835714285,0.1963626779124934,0.316288877174486,0.18581971534001054,0.30969952556668423,0.023721665788086453
535006000,49891,0.07891414141429924,0.17992424242424243,0.3314393939393939,0.2604166666666667,0.3125,0.030776515151515152
535006201,42975,0.05147622031898893,0.08460413620221433,0.5065803217046166,0.26425736369333613,0.4324211405890955,0.05849174848548151
535006202,53187,0.06175138087264942,0.21132005213181904,0.3751629119344629,0.28579407931483897,0.4217091789238503,0.034444237572146714
535006301,40050,0.07705393432894916,0.10754897931223455,0.31990683655295243,0.30209617755856966,0.34319769831483765,0.050691875599397175
535006302,40272,0.04856783644916366,0.14020990488684815,0.27140045916694,0.2746802230239423,0.33125614955723187,0.045916693998032145
535006400,40340,0.06917211328962419,0.10212418300653595,0.2757352941176471,0.2369281045751634,0.3533496732026144,0.061274509803921566
535006500,27987,0.026796672576026182,0.0034092458748124915,0.6187781262784672,0.22228283103777444,0.6330969589526797,0.057275330696849855
535006600,40162,0.043094569288342696,0.21348314606741572,0.2556179775280899,0.1952247191011236,0.3476123595505618,0.04564606741573034
535006700,103784,0.06942765014087061,0.3688029020556227,0.13301088270858524,0.09975816203143893,0.250906892382104,0.036275695284159616
535006800,71529,0.06727763569181586,0.2728047740835465,0.17263427109974425,0.14066496163682865,0.24722932651321397,0.021312872975277068
535006900,70607,0.04550908467603702,0.22197463147068908,0.3153925265683922,0.10455947891669523,0.3171066163866987,0.024854302365443948
535007000,59524,0.05820343725029976,0.17386091127098321,0.16486810551558753,0.16636690647482014,0.22332134292565947,0.02697841726618705
535007100,78738,0.06929097605893186,0.2685696746470227,0.17341927562922038,0.13658686310620013,0.23173726212400245,0.021485573971761818
535007201,41111,0.04980822501598125,0.18538248455145961,0.420839548263371,0.14489665459194545,0.4027274664393778,0.03835499680375026
535007202,61648,0.056233723958333336,0.2815755208333333,0.3352864583333333,0.11393229166666667,0.3352864583333333,0.0341796875
535007300,50466,0.08729591228709331,0.23060421880586343,0.4844476224526278,0.10725777618877369,0.4522702895959957,0.03754022166607079
535007400,48189,0.02902063136962466,0.23241362167536664,0.405170270942083,0.16778523489932887,0.4064131245339299,0.05344270444941586
535007500,50736,0.026633947809432606,0.26813502513765863,0.3878381613598276,0.11252094804883887,0.4033995690687096,0.04668422312664592
535007600,57441,0.02648322591298959,0.2627664848785325,0.2714427367377293,0.1264253842340109,0.3296975706494794,0.0421417947446703
535007700,68360,0.0393035390199637,0.2779038112522686,0.19623411978221417,0.1236388384754991,0.27563520871143377,0.036297640653357534
535007800,57906,0.024309024309024308,0.2455877455877456,0.11738261738261738,0.16233766233766234,0.22227772227772227,0.046620046620046623
535007900,69136,0.04127034453598605,0.29882688649334177,0.14346861128725427,0.1466391883322765,0.20846544071020925,0.024571972098922003
535008001,53213,0.05792803479626335,0.2580071174377224,0.19869513641755635,0.13938315539739027,0.2846975088967972,0.045966785290628705
535008002,33660,0.04387755102040816,0.1054421768707483,0.4546485260770975,0.21882086167800455,0.4897959183673469,0.048752834467120185
535008100,63093,0.04757672710024885,0.2915037326697476,0.3945965161749022,0.12086740135087096,0.3590472804834696,0.046214006398862424
535008200,71349,0.04223614274867122,0.296127562642369,0.3663629460895976,0.12148823082763857,0.3340926347760061,0.04935459377372817
535008300,44878,0.048558973116977475,0.22402518769677887,0.4323080649067571,0.17195446839428433,0.3778154516832163,0.03996124969726326
535008400,76333,0.042853942652419354,0.25268817204301075,0.21908602150537634,0.11424731182795698,0.2513440860215054,0.038978494623655914
535008500,50155,0.032804099462449596,0.1701108870967742,0.2091733870967742,0.1978326612903226,0.27091733870967744,0.03528225806451613
535008600,177661,0.025252525252525252,0.2731013842124953,0.10475121586232697,0.102880658436214,0.203890759446315,0.03179947624392069
535008700,95460,0.051710342068413684,0.3510702140428086,0.14002800560112022,0.15003000600120023,0.2470494098819764,0.028005601120224044
535008800,63087,0.11000319081046586,0.27121888959795787,0.3414167198468411,0.14039566049776644,0.4291640076579451,0.04307594128908743
535008900,70219,0.13912744761250428,0.32291308828581244,0.3091721058055651,0.35383029886636896,0.36413603572655445,0.037787701820680177
535009000,70641,0.03423180592991914,0.29380053908355797,0.20485175202156333,0.16307277628032346,0.316711590296496,0.022911051212938006
535009101,45531,0.04617055947854427,0.14665942422596415,0.25891725511497377,0.22723157704146296,0.2770233568712656,0.058844830707948576
535009102,35059,0.048625687156521734,0.12743628185907047,0.2518740629685157,0.20389805097451275,0.2908545727136432,0.047976011994003
535009200,47811,0.033548339264531435,0.12677935943060498,0.2580071174377224,0.25504151838671413,0.2891459074733096,0.05634638196915777
