"","ed_num","Conservative","Liberal","NDP","share_middle_class","share_high_income","share_low_educ","share_uni_educ","share_imm","share_english","share_french","share_not_english_or_french","share_married","share_divorced","share_young","share_old"
"1","10001",0.110963265694055,0.559045763436772,0.144347288884665,0.255097613882863,0.493130874909617,0.251893024005155,0.0965845013694216,0.0119711284549029,0.954137005484887,5.83498657953087e-05,0.000350099194771852,0.457502319109462,0.0400027747589428,0.160936018683377,0.179203181723588
"2","10002",0.100706713780919,0.817964208366579,0.0728656103955317,0.298925071134998,0.356307303193171,0.350884067198903,0.0530440319341725,0.00954604766156171,0.979152519353524,6.79071030829825e-05,0.000407442618497895,0.463362201338984,0.0361595337039236,0.122982891683307,0.244009390684872
"3","10003",0.182774768675243,0.748222748815166,0.0613574813811781,0.311748798076923,0.336838942307692,0.362068141635208,0.0692406938404931,0.00969093766369827,0.972943161173112,6.48845055800675e-05,0.000713729561380742,0.460786636654425,0.0368177136972194,0.129827497425335,0.235324407826982
"4","10004",0.138689081063606,0.717530105875697,0.143780813060697,0.200200702458605,0.645760160561967,0.285223839604504,0.0759406756385608,0.0302517850432168,0.923276021445739,0.00166389351081531,0.00554631170271769,0.419657422512235,0.025554289076001,0.196712872743317,0.102768687722911
"5","10005",0.12158091048202,0.738547245600612,0.113308148431523,0.299866844207723,0.343808255659121,0.334995599882664,0.0858651468801073,0.0140090646889164,0.964133915574964,5.82241630276565e-05,0.000407569141193595,0.456168644165419,0.0462144581932458,0.127840744977066,0.231938812057352
"6","10006",0.0654634581105169,0.467335115864528,0.452941176470588,0.255813953488372,0.506206306177771,0.203778415703313,0.236325548917682,0.0629868549172347,0.902702383762096,0.000295020061364173,0.00365824876091574,0.448419636852724,0.045275797285786,0.156598247313208,0.153389266835478
"7","10007",0.0456909443985625,0.57860315617955,0.367558759849111,0.285041393091636,0.442906080502426,0.255530927188323,0.154238634937895,0.0304123390758132,0.927364037236649,0.000244977951984321,0.00263351298383146,0.447751651630319,0.0565998609399968,0.140096854072384,0.160406933482965
"8","11001",0.161529908828108,0.650255726039582,0.111318656882366,0.344071281699794,0.386566141192598,0.258846722523411,0.148348940364712,0.0547172472147793,0.889102916895982,0.000275178866263071,0.0152724270776004,0.464545584248823,0.0412399289908507,0.165642496244708,0.187354909190223
"9","11002",0.148169147176943,0.562721474131821,0.231372549019608,0.329299363057325,0.317515923566879,0.235532798763404,0.210800888803014,0.126453702340645,0.852748504699516,0.000996866989461692,0.0166619196810026,0.450174825174825,0.0590125782678562,0.138804233390591,0.19684712140522
"10","11003",0.289532815279468,0.492510064600693,0.19178915831851,0.354929577464789,0.317605633802817,0.377883943136798,0.0912374737823351,0.0294117647058824,0.828333828333828,0.00163350163350163,0.00178200178200178,0.457062412013139,0.0474127838913603,0.160091313509717,0.213357527511122
"11","11004",0.17564079743681,0.620772516909932,0.111650053399786,0.352008456659619,0.423890063424947,0.249509226541029,0.138299960738123,0.0485750386073284,0.882328366522768,0.000557025483915889,0.0015318200807687,0.463797536879145,0.0378850957535387,0.170552317513183,0.179295031917846
"12","12001",0.144459606355668,0.743876772208988,0.0820362189791151,0.324437975092997,0.334627203622837,0.277249940319885,0.10408211983767,0.0256301331067686,0.880639955090871,0.00126306925829766,0.000771875657848572,0.460115694930735,0.0489480344304924,0.134259452393865,0.246686968976402
