year,month,geo,sex,x15_to_19_years,x25_to_54_years,minimum_wage
1977,6,British Columbia,Males,50.4,91.2,3
1977,6,Manitoba,Both sexes,52.7,73.6,2.95
1977,6,Manitoba,Females,47.6,54.3,2.95
1977,6,Manitoba,Males,57.7,93.1,2.95
1977,6,New Brunswick,Both sexes,31.8,61.3,2.8
1977,6,New Brunswick,Females,27.8,39.3,2.8
1977,6,New Brunswick,Males,35.8,83.2,2.8
1977,6,Newfoundland and Labrador,Both sexes,31.5,58.8,2.5
1977,6,Newfoundland and Labrador,Females,32.4,34.4,2.5
1977,6,Newfoundland and Labrador,Males,30.6,82.1,2.5
1977,6,Nova Scotia,Both sexes,38.5,64.4,2.75
1977,6,Nova Scotia,Females,32.4,43.5,2.75
1977,6,Nova Scotia,Males,44.2,86.3,2.75
1977,6,Ontario,Both sexes,48.9,73.6,2.65
1977,6,Ontario,Females,45.5,54.7,2.65
1977,6,Ontario,Males,52.2,92.3,2.65
1977,6,Prince Edward Island,Both sexes,53.5,69.1,2.5
1977,6,Prince Edward Island,Females,46,50,2.5
1977,6,Prince Edward Island,Males,60.9,88,2.5
1977,6,Quebec,Both sexes,38.7,66.2,3
1977,6,Quebec,Females,34.5,44.3,3
1977,6,Quebec,Males,42.7,88.1,3
1977,6,Saskatchewan,Both sexes,55.5,73.9,3
1977,6,Saskatchewan,Females,45.5,52.5,3
1977,6,Saskatchewan,Males,65.1,94.8,3
1977,7,Alberta,Both sexes,67.9,74.5,3
1977,7,Alberta,Females,61.5,53.2,3
1977,7,Alberta,Males,74.1,94.7,3
1977,7,British Columbia,Both sexes,58.8,70.7,3
1977,7,British Columbia,Females,58,49.2,3
1977,7,British Columbia,Males,59.5,91.6,3
1977,7,Manitoba,Both sexes,61.4,72.8,2.95
1977,7,Manitoba,Females,55.8,53.1,2.95
1977,7,Manitoba,Males,66.7,92.7,2.95
1977,7,New Brunswick,Both sexes,43.9,61.3,2.8
1977,7,New Brunswick,Females,37.5,37.5,2.8
1977,7,New Brunswick,Males,50,85.2,2.8
1977,7,Newfoundland and Labrador,Both sexes,42.5,58.1,2.5
1977,7,Newfoundland and Labrador,Females,39.5,32.9,2.5
1977,7,Newfoundland and Labrador,Males,45.4,82.4,2.5
1977,7,Nova Scotia,Both sexes,51.2,63.6,2.75
1977,7,Nova Scotia,Females,45.4,42.3,2.75
1977,7,Nova Scotia,Males,56.9,86,2.75
1977,7,Ontario,Both sexes,57.6,73.1,2.65
1977,7,Ontario,Females,53.9,53.3,2.65
1977,7,Ontario,Males,61.3,92.9,2.65
1977,7,Prince Edward Island,Both sexes,62.2,68.5,2.7
1977,7,Prince Edward Island,Females,58.7,50,2.7
1977,7,Prince Edward Island,Males,65.6,87,2.7
1977,7,Quebec,Both sexes,46.7,65.6,3.15
1977,7,Quebec,Females,41.9,43.2,3.15
1977,7,Quebec,Males,51.5,88,3.15
1977,7,Saskatchewan,Both sexes,64.4,73.5,3
1977,7,Saskatchewan,Females,55.5,51.9,3
1977,7,Saskatchewan,Males,73.1,94.5,3
1977,8,Alberta,Both sexes,67.5,74.5,3
1977,8,Alberta,Females,60.3,53.1,3
1977,8,Alberta,Males,74.5,94.8,3
1977,8,British Columbia,Both sexes,57.4,70.3,3
1977,8,British Columbia,Females,55.8,48.5,3
1977,8,British Columbia,Males,59.1,91.4,3
1977,8,Manitoba,Both sexes,62.2,72.5,2.95
1977,8,Manitoba,Females,56.3,52.2,2.95
1977,8,Manitoba,Males,68,92.9,2.95
1977,8,New Brunswick,Both sexes,42.8,61.8,2.8
1977,8,New Brunswick,Females,36.9,37.6,2.8
1977,8,New Brunswick,Males,48.2,86,2.8
1977,8,Newfoundland and Labrador,Both sexes,41.7,57.8,2.5
1977,8,Newfoundland and Labrador,Females,40.3,32.9,2.5
1977,8,Newfoundland and Labrador,Males,43,81.5,2.5
1977,8,Nova Scotia,Both sexes,50.7,63.7,2.75
1977,8,Nova Scotia,Females,43.9,42,2.75
1977,8,Nova Scotia,Males,57.4,86.4,2.75
1977,8,Ontario,Both sexes,58.7,73.2,2.65
1977,8,Ontario,Females,54.8,53.2,2.65
1977,8,Ontario,Males,62.3,93,2.65
1977,8,Prince Edward Island,Both sexes,66.9,68.3,2.7
1977,8,Prince Edward Island,Females,60.3,49.2,2.7
1977,8,Prince Edward Island,Males,71.9,88.1,2.7
1977,8,Quebec,Both sexes,45.3,65.6,3.15
1977,8,Quebec,Females,39.9,42.8,3.15
1977,8,Quebec,Males,50.6,88.4,3.15
1977,8,Saskatchewan,Both sexes,64.5,74.4,3
1977,8,Saskatchewan,Females,53.3,53,3
1977,8,Saskatchewan,Males,75.6,95.3,3
1977,9,Alberta,Both sexes,56.1,75.7,3
1977,9,Alberta,Females,51.6,55.5,3
1977,9,Alberta,Males,60.4,94.9,3
1977,9,British Columbia,Both sexes,44,71.9,3
1977,9,British Columbia,Females,41.7,50.6,3
1977,9,British Columbia,Males,46.3,92.4,3
1977,9,Manitoba,Both sexes,46.9,73.8,2.95
1977,9,Manitoba,Females,43.1,54.1,2.95
1977,9,Manitoba,Males,50.5,93.6,2.95
1977,9,New Brunswick,Both sexes,29.3,62.6,2.8
1977,9,New Brunswick,Females,26.7,40.5,2.8
1977,9,New Brunswick,Males,32.1,84.8,2.8
1977,9,Newfoundland and Labrador,Both sexes,27.4,57.4,2.5
1977,9,Newfoundland and Labrador,Females,27.5,33.3,2.5
1977,9,Newfoundland and Labrador,Males,27.2,80.5,2.5
1977,9,Nova Scotia,Both sexes,33,64.4,2.75
1977,9,Nova Scotia,Females,29.5,42.7,2.75
1977,9,Nova Scotia,Males,36.5,87,2.75
1977,9,Ontario,Both sexes,43.3,73.8,2.65
1977,9,Ontario,Females,42.4,54.6,2.65
1977,9,Ontario,Males,44.2,92.9,2.65
1977,9,Prince Edward Island,Both sexes,43.3,69.7,2.7
1977,9,Prince Edward Island,Females,34.9,50,2.7
1977,9,Prince Edward Island,Males,53.1,89.2,2.7
1977,9,Quebec,Both sexes,33.5,66.2,3.15
1977,9,Quebec,Females,30.6,44.3,3.15
1977,9,Quebec,Males,36.2,88.1,3.15
1977,9,Saskatchewan,Both sexes,53.1,75.1,3
1977,9,Saskatchewan,Females,42.2,54.3,3
1977,9,Saskatchewan,Males,63.7,95.3,3
1977,10,Alberta,Both sexes,55,76.2,3
1977,10,Alberta,Females,53,56.3,3
1977,10,Alberta,Males,57,95,3
1977,10,British Columbia,Both sexes,44.9,71,3
1977,10,British Columbia,Females,42.1,49.1,3
1977,10,British Columbia,Males,47.6,92.1,3
1977,10,Manitoba,Both sexes,48.8,74,2.95
1977,10,Manitoba,Females,45.2,55.7,2.95
1977,10,Manitoba,Males,52.2,92.6,2.95
1977,10,New Brunswick,Both sexes,28.2,62.7,2.8
1977,10,New Brunswick,Females,25.9,41.2,2.8
1977,10,New Brunswick,Males,30.5,84.3,2.8
1977,10,Newfoundland and Labrador,Both sexes,26.6,56.3,2.5
1977,10,Newfoundland and Labrador,Females,27.2,33.2,2.5
1977,10,Newfoundland and Labrador,Males,25.7,78.3,2.5
1977,10,Nova Scotia,Both sexes,32.7,64.9,2.75
1977,10,Nova Scotia,Females,31.1,44.2,2.75
1977,10,Nova Scotia,Males,34.4,86.6,2.75
1977,10,Ontario,Both sexes,45.1,74,2.65
1977,10,Ontario,Females,45.2,54.7,2.65
1977,10,Ontario,Males,45,93.3,2.65
1977,10,Prince Edward Island,Both sexes,39.4,68.2,2.7
1977,10,Prince Edward Island,Females,34.9,48,2.7
1977,10,Prince Edward Island,Males,43.7,88.7,2.7
1977,10,Quebec,Both sexes,32.3,66.2,3.15
1977,10,Quebec,Females,28.4,45,3.15
1977,10,Quebec,Males,36.1,87.5,3.15
1977,10,Saskatchewan,Both sexes,52,75.5,3
1977,10,Saskatchewan,Females,42.4,54.8,3
1977,10,Saskatchewan,Males,61.4,95.7,3
1977,11,Alberta,Both sexes,53.2,74.8,3
1977,11,Alberta,Females,51.2,54.7,3
1977,11,Alberta,Males,55.1,93.7,3
1977,11,British Columbia,Both sexes,45.7,70.2,3
1977,11,British Columbia,Females,43.9,49,3
1977,11,British Columbia,Males,47.4,90.7,3
1977,11,Manitoba,Both sexes,46.5,72.3,2.95
1977,11,Manitoba,Females,42.9,53.3,2.95
1977,11,Manitoba,Males,50,91.4,2.95
1977,11,New Brunswick,Both sexes,26.7,60.6,2.8
1977,11,New Brunswick,Females,25.9,40,2.8
1977,11,New Brunswick,Males,27.5,81.3,2.8
1977,11,Newfoundland and Labrador,Both sexes,25,55,2.5
1977,11,Newfoundland and Labrador,Females,26.2,34.2,2.5
1977,11,Newfoundland and Labrador,Males,23.8,74.9,2.5
1977,11,Nova Scotia,Both sexes,33.3,63.9,2.75
1977,11,Nova Scotia,Females,32.1,43.6,2.75
1977,11,Nova Scotia,Males,34.9,85,2.75
1977,11,Ontario,Both sexes,43.6,74,2.65
1977,11,Ontario,Females,44.6,55.1,2.65
1977,11,Ontario,Males,42.7,92.8,2.65
1977,11,Prince Edward Island,Both sexes,36.2,66,2.7
1977,11,Prince Edward Island,Females,30.2,46.7,2.7
1977,11,Prince Edward Island,Males,40.6,85.1,2.7
1977,11,Quebec,Both sexes,31.9,65.9,3.15
1977,11,Quebec,Females,29.6,44.8,3.15
1977,11,Quebec,Males,34.1,86.9,3.15
1977,11,Saskatchewan,Both sexes,47.3,74.4,3
1977,11,Saskatchewan,Females,40.4,53.9,3
1977,11,Saskatchewan,Males,54,94.4,3
1977,12,Alberta,Both sexes,53.5,75,3
1977,12,Alberta,Females,53.1,55.8,3
1977,12,Alberta,Males,53.8,93.2,3
1977,12,British Columbia,Both sexes,43.9,70.1,3
1977,12,British Columbia,Females,44.8,49.7,3
1977,12,British Columbia,Males,43.1,89.8,3
1977,12,Manitoba,Both sexes,45.6,71.5,2.95
1977,12,Manitoba,Females,42.7,52.9,2.95
1977,12,Manitoba,Males,48.2,90.3,2.95
1977,12,New Brunswick,Both sexes,24.7,59.6,2.8
1977,12,New Brunswick,Females,24.8,40.9,2.8
1977,12,New Brunswick,Males,24.8,78.4,2.8
1977,12,Newfoundland and Labrador,Both sexes,23.7,52.2,2.5
1977,12,Newfoundland and Labrador,Females,25.6,33.3,2.5
1977,12,Newfoundland and Labrador,Males,22.2,70.4,2.5
1977,12,Nova Scotia,Both sexes,33.5,63.4,2.75
1977,12,Nova Scotia,Females,33,43.5,2.75
1977,12,Nova Scotia,Males,34,84.4,2.75
1977,12,Ontario,Both sexes,42.8,73.7,2.65
1977,12,Ontario,Females,43.9,55.3,2.65
1977,12,Ontario,Males,41.7,92,2.65
1977,12,Prince Edward Island,Both sexes,34.6,65.1,2.7
1977,12,Prince Edward Island,Females,28.6,47.7,2.7
1977,12,Prince Edward Island,Males,40.6,82.6,2.7
1977,12,Quebec,Both sexes,30.7,64.9,3.15
1977,12,Quebec,Females,29.2,44.9,3.15
1977,12,Quebec,Males,32.1,85,3.15
1977,12,Saskatchewan,Both sexes,44.7,72.2,3
1977,12,Saskatchewan,Females,39.6,51.9,3
1977,12,Saskatchewan,Males,49.8,91.9,3
1978,1,Alberta,Both sexes,50.4,74.1,3
1978,1,Alberta,Females,49.6,55.1,3
1978,1,Alberta,Males,51.1,92,3
1978,1,British Columbia,Both sexes,39.9,69.2,3
1978,1,British Columbia,Females,39.2,49.1,3
1978,1,British Columbia,Males,40.7,88.6,3
1978,1,Manitoba,Both sexes,43,70.5,2.95
1978,1,Manitoba,Females,39.8,52.2,2.95
1978,1,Manitoba,Males,46.1,89,2.95
1978,1,New Brunswick,Both sexes,23.7,58.3,2.8
1978,1,New Brunswick,Females,22.8,40.2,2.8
1978,1,New Brunswick,Males,24.5,76.5,2.8
1978,1,Newfoundland and Labrador,Both sexes,21.8,50.2,2.5
1978,1,Newfoundland and Labrador,Females,25.2,31.9,2.5
1978,1,Newfoundland and Labrador,Males,18.5,67.8,2.5
1978,1,Nova Scotia,Both sexes,31.8,61.8,2.75
1978,1,Nova Scotia,Females,31.6,43.7,2.75
1978,1,Nova Scotia,Males,32.2,80.6,2.75
1978,1,Ontario,Both sexes,40.2,72.7,2.65
1978,1,Ontario,Females,40.6,54.5,2.65
1978,1,Ontario,Males,39.8,90.9,2.65
1978,1,Prince Edward Island,Both sexes,31.5,62.1,2.7
1978,1,Prince Edward Island,Females,23.8,46.2,2.7
1978,1,Prince Edward Island,Males,40.6,79,2.7
1978,1,Quebec,Both sexes,27.8,63,3.27
1978,1,Quebec,Females,27.5,43.6,3.27
1978,1,Quebec,Males,28.1,82.4,3.27
1978,1,Saskatchewan,Both sexes,42.1,71,3.15
1978,1,Saskatchewan,Females,37.6,50.5,3.15
1978,1,Saskatchewan,Males,46.4,90.9,3.15
1978,2,Alberta,Both sexes,50.5,74.7,3
1978,2,Alberta,Females,48.1,55.9,3
1978,2,Alberta,Males,52.8,92.3,3
1978,2,British Columbia,Both sexes,42.7,70.1,3
1978,2,British Columbia,Females,41.1,50.5,3
1978,2,British Columbia,Males,44.3,89,3
1978,2,Manitoba,Both sexes,43.8,71.2,2.95
1978,2,Manitoba,Females,41,53.3,2.95
1978,2,Manitoba,Males,46.5,89.2,2.95
1978,2,New Brunswick,Both sexes,22.9,57.7,2.8
1978,2,New Brunswick,Females,23.1,40.6,2.8
1978,2,New Brunswick,Males,22.6,74.9,2.8
1978,2,Newfoundland and Labrador,Both sexes,20.8,50.7,2.5
1978,2,Newfoundland and Labrador,Females,23.6,32.4,2.5
1978,2,Newfoundland and Labrador,Males,18.5,68.2,2.5
1978,2,Nova Scotia,Both sexes,32.9,62.1,2.75
1978,2,Nova Scotia,Females,32.5,44.4,2.75
1978,2,Nova Scotia,Males,33.2,80.6,2.75
1978,2,Ontario,Both sexes,41,73.1,2.65
1978,2,Ontario,Females,42.3,55.1,2.65
1978,2,Ontario,Males,39.9,90.9,2.65
1978,2,Prince Edward Island,Both sexes,33.1,62.7,2.7
1978,2,Prince Edward Island,Females,28.6,45.5,2.7
1978,2,Prince Edward Island,Males,35.9,80.1,2.7
1978,2,Quebec,Both sexes,28.5,63.6,3.27
1978,2,Quebec,Females,28.6,44.5,3.27
1978,2,Quebec,Males,28.5,82.7,3.27
1978,2,Saskatchewan,Both sexes,42.2,71.2,3.15
1978,2,Saskatchewan,Females,37.1,50.4,3.15
1978,2,Saskatchewan,Males,47.3,91.5,3.15
1978,3,Alberta,Both sexes,51.3,74.8,3
1978,3,Alberta,Females,48.3,55.9,3
1978,3,Alberta,Males,54.2,92.6,3
1978,3,British Columbia,Both sexes,44.3,71.7,3
1978,3,British Columbia,Females,41.1,52.5,3
1978,3,British Columbia,Males,47.4,90.1,3
1978,3,Manitoba,Both sexes,44.6,71.5,2.95
1978,3,Manitoba,Females,42.7,53.7,2.95
1978,3,Manitoba,Males,46.6,89.4,2.95
1978,3,New Brunswick,Both sexes,23.5,58.4,2.8
1978,3,New Brunswick,Females,22.9,41.6,2.8
1978,3,New Brunswick,Males,24,75.2,2.8
1978,3,Newfoundland and Labrador,Both sexes,21.4,50.4,2.5
1978,3,Newfoundland and Labrador,Females,25,32.3,2.5
1978,3,Newfoundland and Labrador,Males,17.8,67.8,2.5
1978,3,Nova Scotia,Both sexes,31.9,61.5,2.75
1978,3,Nova Scotia,Females,30.3,43.5,2.75
1978,3,Nova Scotia,Males,33.4,80.2,2.75
1978,3,Ontario,Both sexes,41.6,73.7,2.65
1978,3,Ontario,Females,41.7,56,2.65
1978,3,Ontario,Males,41.5,91.3,2.65
1978,3,Prince Edward Island,Both sexes,31.3,64.6,2.7
1978,3,Prince Edward Island,Females,23.8,48,2.7
1978,3,Prince Edward Island,Males,38.5,81.1,2.7
1978,3,Quebec,Both sexes,30.4,63.6,3.27
1978,3,Quebec,Females,30.5,45.1,3.27
1978,3,Quebec,Males,30.3,82.1,3.27
1978,3,Saskatchewan,Both sexes,42.9,71.4,3.15
1978,3,Saskatchewan,Females,37.1,51.3,3.15
1978,3,Saskatchewan,Males,48.3,91,3.15
1978,4,Alberta,Both sexes,53.3,74.9,3
1978,4,Alberta,Females,49.7,55.9,3
1978,4,Alberta,Males,56.8,92.7,3
1978,4,British Columbia,Both sexes,44.5,72,3
1978,4,British Columbia,Females,40.9,53.7,3
1978,4,British Columbia,Males,48.1,89.6,3
1978,4,Manitoba,Both sexes,45.4,71.8,2.95
1978,4,Manitoba,Females,41.7,54.2,2.95
1978,4,Manitoba,Males,48.9,89.6,2.95
1978,4,New Brunswick,Both sexes,23.3,58.6,2.8
1978,4,New Brunswick,Females,23.7,42,2.8
1978,4,New Brunswick,Males,22.9,75.2,2.8
1978,4,Newfoundland and Labrador,Both sexes,21.8,50.3,2.5
1978,4,Newfoundland and Labrador,Females,25.3,32.9,2.5
1978,4,Newfoundland and Labrador,Males,18.5,66.9,2.5
1978,4,Nova Scotia,Both sexes,31.5,63.2,2.75
1978,4,Nova Scotia,Females,29.4,44.2,2.75
1978,4,Nova Scotia,Males,33.6,82.9,2.75
1978,4,Ontario,Both sexes,42.4,73.7,2.65
1978,4,Ontario,Females,42.3,56,2.65
1978,4,Ontario,Males,42.5,91.3,2.65
1978,4,Prince Edward Island,Both sexes,34.4,62.5,2.7
1978,4,Prince Edward Island,Females,30.2,45.2,2.7
1978,4,Prince Edward Island,Males,36.9,79.7,2.7
1978,4,Quebec,Both sexes,29.8,64,3.27
1978,4,Quebec,Females,30.5,45.2,3.27
1978,4,Quebec,Males,29.1,82.9,3.27
1978,4,Saskatchewan,Both sexes,45.7,72,3.15
1978,4,Saskatchewan,Females,38.6,51.5,3.15
1978,4,Saskatchewan,Males,52.5,91.7,3.15
1978,5,Alberta,Both sexes,59.6,76.1,3
1978,5,Alberta,Females,53.6,56.5,3
1978,5,Alberta,Males,65.5,94.4,3
1978,5,British Columbia,Both sexes,47.5,72.5,3
1978,5,British Columbia,Females,44.3,53.7,3
1978,5,British Columbia,Males,50.6,90.6,3
1978,5,Manitoba,Both sexes,50.2,73.4,2.95
1978,5,Manitoba,Females,41.9,55.5,2.95
1978,5,Manitoba,Males,58.2,91.5,2.95
1978,5,New Brunswick,Both sexes,28.8,62.4,2.8
1978,5,New Brunswick,Females,27.9,43.9,2.8
1978,5,New Brunswick,Males,29.6,80.8,2.8
1978,5,Newfoundland and Labrador,Both sexes,25.8,55.1,2.5
1978,5,Newfoundland and Labrador,Females,26.3,35.4,2.5
1978,5,Newfoundland and Labrador,Males,25.5,74.1,2.5
1978,5,Nova Scotia,Both sexes,34.6,64.9,2.75
1978,5,Nova Scotia,Females,30.8,45.6,2.75
1978,5,Nova Scotia,Males,38.4,85.1,2.75
1978,5,Ontario,Both sexes,45.1,74.5,2.65
1978,5,Ontario,Females,43.9,56.5,2.65
1978,5,Ontario,Males,46.3,92.4,2.65
1978,5,Prince Edward Island,Both sexes,39.5,70.3,2.7
1978,5,Prince Edward Island,Females,28.1,50.8,2.7
1978,5,Prince Edward Island,Males,52.3,90.4,2.7
1978,5,Quebec,Both sexes,32.7,65.4,3.27
1978,5,Quebec,Females,30.1,45.4,3.27
1978,5,Quebec,Males,35.3,85.5,3.27
1978,5,Saskatchewan,Both sexes,54.6,74.2,3.15
1978,5,Saskatchewan,Females,45.1,53.7,3.15
1978,5,Saskatchewan,Males,63.8,94.1,3.15
1978,6,Alberta,Both sexes,59.7,76.4,3
1978,6,Alberta,Females,53.4,56.6,3
1978,6,Alberta,Males,65.8,95,3
1978,6,British Columbia,Both sexes,50,73.1,3
1978,6,British Columbia,Females,44.7,54,3
1978,6,British Columbia,Males,55.1,91.4,3
1978,6,Manitoba,Both sexes,52,73.6,2.95
1978,6,Manitoba,Females,44.4,55.3,2.95
1978,6,Manitoba,Males,59.4,92,2.95
1978,6,New Brunswick,Both sexes,34,63.8,2.8
1978,6,New Brunswick,Females,32.7,43.7,2.8
1978,6,New Brunswick,Males,35.3,84,2.8
1978,6,Newfoundland and Labrador,Both sexes,31.8,58.7,2.5
1978,6,Newfoundland and Labrador,Females,28.6,36.4,2.5
1978,6,Newfoundland and Labrador,Males,35.4,80.1,2.5
1978,6,Nova Scotia,Both sexes,38.6,66.2,2.75
1978,6,Nova Scotia,Females,33.9,45.6,2.75
1978,6,Nova Scotia,Males,43.2,87.5,2.75
1978,6,Ontario,Both sexes,49.5,75.1,2.65
1978,6,Ontario,Females,47.4,56.5,2.65
1978,6,Ontario,Males,51.5,93.5,2.65
1978,6,Prince Edward Island,Both sexes,51.9,72,2.7
1978,6,Prince Edward Island,Females,45.3,53.5,2.7
1978,6,Prince Edward Island,Males,58.5,90.9,2.7
1978,6,Quebec,Both sexes,38.4,66.2,3.27
1978,6,Quebec,Females,35.7,44.8,3.27
1978,6,Quebec,Males,41.2,87.6,3.27
1978,6,Saskatchewan,Both sexes,54.7,75.1,3.25
1978,6,Saskatchewan,Females,45.7,54.8,3.25
1978,6,Saskatchewan,Males,63.4,94.7,3.25
1978,7,Alberta,Both sexes,67.8,75.9,3
1978,7,Alberta,Females,60.7,55.5,3
1978,7,Alberta,Males,74.6,95.1,3
1978,7,British Columbia,Both sexes,58.4,72.7,3
1978,7,British Columbia,Females,53.1,52.8,3
1978,7,British Columbia,Males,63.6,91.8,3
1978,7,Manitoba,Both sexes,61,73.2,2.95
1978,7,Manitoba,Females,54.1,54.2,2.95
1978,7,Manitoba,Males,68,92.3,2.95
1978,7,New Brunswick,Both sexes,45.1,63.7,2.8
1978,7,New Brunswick,Females,41.3,42.5,2.8
1978,7,New Brunswick,Males,48.7,85,2.8
1978,7,Newfoundland and Labrador,Both sexes,41.6,59.1,2.5
1978,7,Newfoundland and Labrador,Females,36.8,36.6,2.5
1978,7,Newfoundland and Labrador,Males,46.2,80.7,2.5
1978,7,Nova Scotia,Both sexes,49.9,65.2,2.75
1978,7,Nova Scotia,Females,45.2,45,2.75
1978,7,Nova Scotia,Males,54.6,86.4,2.75
1978,7,Ontario,Both sexes,60.6,74.5,2.65
1978,7,Ontario,Females,56,55.8,2.65
1978,7,Ontario,Males,65,93.3,2.65
1978,7,Prince Edward Island,Both sexes,65.1,69.6,2.7
1978,7,Prince Edward Island,Females,56.3,51,2.7
1978,7,Prince Edward Island,Males,73.8,88.4,2.7
1978,7,Quebec,Both sexes,48,66.3,3.27
1978,7,Quebec,Females,43.1,44.6,3.27
1978,7,Quebec,Males,52.7,88.1,3.27
1978,7,Saskatchewan,Both sexes,65.7,74.8,3.25
1978,7,Saskatchewan,Females,54.3,54.1,3.25
1978,7,Saskatchewan,Males,76.8,94.8,3.25
1978,8,Alberta,Both sexes,67.4,76,3
1978,8,Alberta,Females,60.2,55.3,3
1978,8,Alberta,Males,74.3,95.4,3
1978,8,British Columbia,Both sexes,57.7,73,3
1978,8,British Columbia,Females,52,53,3
1978,8,British Columbia,Males,63.3,92.1,3
1978,8,Manitoba,Both sexes,61.9,73,2.95
1978,8,Manitoba,Females,54.6,53.5,2.95
1978,8,Manitoba,Males,69.2,92.8,2.95
1978,8,New Brunswick,Both sexes,45.5,63.3,2.8
1978,8,New Brunswick,Females,42.5,41.8,2.8
1978,8,New Brunswick,Males,48.5,85,2.8
1978,8,Newfoundland and Labrador,Both sexes,39.6,59.4,2.5
1978,8,Newfoundland and Labrador,Females,34.5,37.1,2.5
1978,8,Newfoundland and Labrador,Males,44.6,80.8,2.5
1978,8,Nova Scotia,Both sexes,50.9,66.1,2.75
1978,8,Nova Scotia,Females,48,45,2.75
1978,8,Nova Scotia,Males,53.9,88.1,2.75
1978,8,Ontario,Both sexes,59.9,74.6,2.85
1978,8,Ontario,Females,54.6,56,2.85
1978,8,Ontario,Males,65,93.2,2.85
1978,8,Prince Edward Island,Both sexes,58.1,71.4,2.7
1978,8,Prince Edward Island,Females,53.1,52.7,2.7
1978,8,Prince Edward Island,Males,63.1,90.4,2.7
1978,8,Quebec,Both sexes,46.5,66.2,3.27
1978,8,Quebec,Females,41.9,44.5,3.27
1978,8,Quebec,Males,51.1,88,3.27
1978,8,Saskatchewan,Both sexes,64.5,74.2,3.25
1978,8,Saskatchewan,Females,52.8,53.3,3.25
1978,8,Saskatchewan,Males,75.9,94.4,3.25
1978,9,Alberta,Both sexes,52.8,77,3
1978,9,Alberta,Females,47.4,57.2,3
1978,9,Alberta,Males,58,95.5,3
1978,9,British Columbia,Both sexes,48.2,73.6,3
1978,9,British Columbia,Females,44.9,54.5,3
1978,9,British Columbia,Males,51.4,92,3
1978,9,Manitoba,Both sexes,48.4,73.3,2.95
1978,9,Manitoba,Females,43.8,54.2,2.95
1978,9,Manitoba,Males,52.9,92.6,2.95
1978,9,New Brunswick,Both sexes,33.9,64.8,2.8
1978,9,New Brunswick,Females,33,43.7,2.8
1978,9,New Brunswick,Males,34.8,85.9,2.8
1978,9,Newfoundland and Labrador,Both sexes,28.5,60,2.5
1978,9,Newfoundland and Labrador,Females,28.3,37.6,2.5
1978,9,Newfoundland and Labrador,Males,28.7,81.6,2.5
1978,9,Nova Scotia,Both sexes,34,67,2.75
1978,9,Nova Scotia,Females,32.6,46.6,2.75
1978,9,Nova Scotia,Males,35.4,88.2,2.75
1978,9,Ontario,Both sexes,43.5,75.6,2.85
1978,9,Ontario,Females,40.5,58.3,2.85
1978,9,Ontario,Males,46.5,92.9,2.85
1978,9,Prince Edward Island,Both sexes,40.3,71.5,2.7
1978,9,Prince Edward Island,Females,35.9,52.2,2.7
1978,9,Prince Edward Island,Males,44.6,91,2.7
1978,9,Quebec,Both sexes,32.6,67.1,3.27
1978,9,Quebec,Females,32,46.1,3.27
1978,9,Quebec,Males,33.2,88.2,3.27
1978,9,Saskatchewan,Both sexes,50.5,75,3.25
1978,9,Saskatchewan,Females,39.5,54.4,3.25
1978,9,Saskatchewan,Males,61.2,95,3.25
1978,10,Alberta,Both sexes,53.7,77.6,3
1978,10,Alberta,Females,48.6,59,3
1978,10,Alberta,Males,58.5,95,3
1978,10,British Columbia,Both sexes,47.8,73.3,3
1978,10,British Columbia,Females,47.2,54.4,3
1978,10,British Columbia,Males,48.4,91.4,3
1978,10,Manitoba,Both sexes,51,75,2.95
1978,10,Manitoba,Females,45.3,56.4,2.95
1978,10,Manitoba,Males,56.5,93.7,2.95
1978,10,New Brunswick,Both sexes,33.9,64.4,2.8
1978,10,New Brunswick,Females,31.8,44.2,2.8
1978,10,New Brunswick,Males,35.6,84.8,2.8
1978,10,Newfoundland and Labrador,Both sexes,28.6,59,2.5
1978,10,Newfoundland and Labrador,Females,27.3,37.5,2.5
1978,10,Newfoundland and Labrador,Males,29.6,79.8,2.5
1978,10,Nova Scotia,Both sexes,35.7,67.8,2.75
1978,10,Nova Scotia,Females,35.1,48.6,2.75
1978,10,Nova Scotia,Males,36.2,87.8,2.75
1978,10,Ontario,Both sexes,45.2,76,2.85
1978,10,Ontario,Females,41.8,58.8,2.85
1978,10,Ontario,Males,48.5,93.1,2.85
1978,10,Prince Edward Island,Both sexes,41.5,70.3,2.7
1978,10,Prince Edward Island,Females,37.5,50.2,2.7
1978,10,Prince Edward Island,Males,47.7,91,2.7
1978,10,Quebec,Both sexes,32.6,67,3.37
1978,10,Quebec,Females,32,46.1,3.37
1978,10,Quebec,Males,33.1,87.9,3.37
1978,10,Saskatchewan,Both sexes,51.3,75.9,3.25
1978,10,Saskatchewan,Females,39.5,56.2,3.25
1978,10,Saskatchewan,Males,63.1,94.8,3.25
1978,11,Alberta,Both sexes,51.2,77.2,3
1978,11,Alberta,Females,46.4,58.3,3
1978,11,Alberta,Males,55.9,94.8,3
1978,11,British Columbia,Both sexes,45.4,72.8,3
1978,11,British Columbia,Females,44.4,54.5,3
1978,11,British Columbia,Males,46.3,90.3,3
1978,11,Manitoba,Both sexes,48.2,74.5,2.95
1978,11,Manitoba,Females,44.3,56.2,2.95
1978,11,Manitoba,Males,51.8,92.9,2.95
